-0.245078, -0.996859
0.500955, -0.469011
-0.996859, -0.008491
0.500955, -0.469011
-0.000000, 0.000000

-0.254458, -1.001761
0.500955, -0.469011
-1.001761, -0.018448
0.500955, -0.473701
-0.009956, 0.000000

-0.263838, -1.006850
0.500955, -0.469011
-1.006850, -0.028453
0.500955, -0.478391
-0.019961, 0.000000

-0.273218, -1.012127
0.500955, -0.469011
-1.012127, -0.038508
0.500955, -0.483081
-0.030017, 0.000000

-0.282599, -1.017591
0.500955, -0.469011
-1.017591, -0.048616
0.500955, -0.487771
-0.040125, 0.000000

-0.291979, -1.023243
0.500955, -0.469011
-1.023243, -0.058778
0.500955, -0.492461
-0.050287, 0.000000

-0.301359, -1.029083
0.500955, -0.469011
-1.029083, -0.068996
0.500955, -0.497152
-0.060504, 0.000000

-0.310739, -1.035110
0.500955, -0.469011
-1.035110, -0.079271
0.500955, -0.501842
-0.070780, 0.000000

-0.320120, -1.041325
0.500955, -0.469011
-1.041325, -0.089607
0.500955, -0.506532
-0.081116, 0.000000

-0.329500, -1.047727
0.500955, -0.469011
-1.047727, -0.100004
0.500955, -0.511222
-0.091513, 0.000000

-0.338880, -1.054317
0.500955, -0.469011
-1.054317, -0.110465
0.500955, -0.515912
-0.101974, 0.000000

-0.348260, -1.061095
0.500955, -0.469011
-1.061095, -0.120992
0.500955, -0.520602
-0.112501, 0.000000

-0.357640, -1.068060
0.500955, -0.469011
-1.068060, -0.131585
0.500955, -0.525292
-0.123094, 0.000000

-0.367021, -1.075213
0.500955, -0.469011
-1.075213, -0.142248
0.500955, -0.529982
-0.133757, 0.000000

-0.376401, -1.082553
0.500955, -0.469011
-1.082553, -0.152982
0.500955, -0.534672
-0.144491, 0.000000

-0.385781, -1.090081
0.500955, -0.469011
-1.090081, -0.163789
0.500955, -0.539363
-0.155298, 0.000000

-0.395161, -1.097797
0.500955, -0.469011
-1.097797, -0.174671
0.500955, -0.544053
-0.166180, 0.000000

-0.404542, -1.105700
0.500955, -0.469011
-1.105700, -0.185629
0.500955, -0.548743
-0.177138, 0.000000

-0.413922, -1.113791
0.500955, -0.469011
-1.113791, -0.196666
0.500955, -0.553433
-0.188175, 0.000000

-0.423302, -1.122069
0.500955, -0.469011
-1.122069, -0.207783
0.500955, -0.558123
-0.199292, 0.000000

-0.432682, -1.130535
0.500955, -0.469011
-1.130535, -0.218983
0.500955, -0.562813
-0.210492, 0.000000

-0.442062, -1.139189
0.500955, -0.469011
-1.139189, -0.230267
0.500955, -0.567503
-0.221776, 0.000000

-0.451443, -1.148030
0.500955, -0.469011
-1.148030, -0.241637
0.500955, -0.572193
-0.233145, 0.000000

-0.460823, -1.157059
0.500955, -0.469011
-1.157059, -0.253094
0.500955, -0.576883
-0.244603, 0.000000

-0.470203, -1.166276
0.500955, -0.469011
-1.166276, -0.264642
0.500955, -0.581574
-0.256151, 0.000000

-0.479583, -1.175680
0.500955, -0.469011
-1.175680, -0.276281
0.500955, -0.586264
-0.267790, 0.000000

-0.488963, -1.185271
0.500955, -0.469011
-1.185271, -0.288014
0.500955, -0.590954
-0.279523, 0.000000

-0.498344, -1.195051
0.500955, -0.469011
-1.195051, -0.299843
0.500955, -0.595644
-0.291352, 0.000000

-0.507724, -1.205018
0.500955, -0.469011
-1.205018, -0.311768
0.500955, -0.600334
-0.303277, 0.000000

-0.517104, -1.215172
0.500955, -0.469011
-1.215172, -0.323793
0.500955, -0.605024
-0.315302, 0.000000

-0.526484, -1.225514
0.500955, -0.469011
-1.225514, -0.335919
0.500955, -0.609714
-0.327428, 0.000000

-0.535865, -1.236044
0.500955, -0.469011
-1.236044, -0.348148
0.500955, -0.614404
-0.339657, 0.000000

-0.545245, -1.246761
0.500955, -0.469011
-1.246761, -0.360482
0.500955, -0.619094
-0.351991, 0.000000

-0.554625, -1.257666
0.500955, -0.469011
-1.257666, -0.372923
0.500955, -0.623784
-0.364431, 0.000000

-0.564005, -1.268758
0.500955, -0.469011
-1.268758, -0.385472
0.500955, -0.628475
-0.376980, 0.000000

-0.573385, -1.280039
0.500955, -0.469011
-1.280039, -0.398131
0.500955, -0.633165
-0.389640, 0.000000

-0.582766, -1.291506
0.500955, -0.469011
-1.291506, -0.410903
0.500955, -0.637855
-0.402412, 0.000000

-0.592146, -1.303162
0.500955, -0.469011
-1.303162, -0.423789
0.500955, -0.642545
-0.415298, 0.000000

-0.601526, -1.315005
0.500955, -0.469011
-1.315005, -0.436791
0.500955, -0.647235
-0.428300, 0.000000

-0.610906, -1.327035
0.500955, -0.469011
-1.327035, -0.449911
0.500955, -0.651925
-0.441420, 0.000000

-0.620287, -1.339253
0.500955, -0.469011
-1.339253, -0.463151
0.500955, -0.656615
-0.454660, 0.000000

-0.629667, -1.351659
0.500955, -0.469011
-1.351659, -0.476513
0.500955, -0.661305
-0.468022, 0.000000

-0.639047, -1.364252
0.500955, -0.469011
-1.364252, -0.489998
0.500955, -0.665995
-0.481507, 0.000000

-0.648427, -1.377033
0.500955, -0.469011
-1.377033, -0.503609
0.500955, -0.670686
-0.495117, 0.000000

-0.657807, -1.390002
0.500955, -0.469011
-1.390002, -0.517347
0.500955, -0.675376
-0.508856, 0.000000

-0.667188, -1.403158
0.500955, -0.469011
-1.403158, -0.531214
0.500955, -0.680066
-0.522723, 0.000000

-0.676568, -1.416502
0.500955, -0.469011
-1.416502, -0.545212
0.500955, -0.684756
-0.536721, 0.000000

-0.685948, -1.430033
0.500955, -0.469011
-1.430033, -0.559344
0.500955, -0.689446
-0.550852, 0.000000

-0.695328, -1.443752
0.500955, -0.469011
-1.443752, -0.573610
0.500955, -0.694136
-0.565119, 0.000000

-0.704709, -1.457659
0.500955, -0.469011
-1.457659, -0.588013
0.500955, -0.698826
-0.579521, 0.000000

-0.714089, -1.471753
0.500955, -0.469011
-1.471753, -0.602554
0.500955, -0.703516
-0.594063, 0.000000

-0.723469, -1.486034
0.500955, -0.469011
-1.486034, -0.617236
0.500955, -0.708206
-0.608745, 0.000000

-0.732849, -1.500504
0.500955, -0.469011
-1.500504, -0.632060
0.500955, -0.712897
-0.623569, 0.000000

-0.742229, -1.515161
0.500955, -0.469011
-1.515161, -0.647029
0.500955, -0.717587
-0.638538, 0.000000

-0.751610, -1.530005
0.500955, -0.469011
-1.530005, -0.662143
0.500955, -0.722277
-0.653652, 0.000000

-0.760990, -1.545038
0.500955, -0.469011
-1.545038, -0.677406
0.500955, -0.726967
-0.668915, 0.000000

-0.770370, -1.560257
0.500955, -0.469011
-1.560257, -0.692818
0.500955, -0.731657
-0.684327, 0.000000

-0.779750, -1.575665
0.500955, -0.469011
-1.575665, -0.708383
0.500955, -0.736347
-0.699891, 0.000000

-0.789130, -1.591260
0.500955, -0.469011
-1.591260, -0.724100
0.500955, -0.741037
-0.715609, 0.000000

-0.798511, -1.607042
0.500955, -0.469011
-1.607042, -0.739974
0.500955, -0.745727
-0.731482, 0.000000

-0.807891, -1.623013
0.500955, -0.469011
-1.623013, -0.756004
0.500955, -0.750417
-0.747513, 0.000000

-0.817271, -1.639170
0.500955, -0.469011
-1.639170, -0.772194
0.500955, -0.755108
-0.763703, 0.000000

-0.826651, -1.655516
0.500955, -0.469011
-1.655516, -0.788545
0.500955, -0.759798
-0.780054, 0.000000

-0.836032, -1.672049
0.500955, -0.469011
-1.672049, -0.805059
0.500955, -0.764488
-0.796568, 0.000000

-0.845412, -1.688770
0.500955, -0.469011
-1.688770, -0.821738
0.500955, -0.769178
-0.813247, 0.000000

-0.854792, -1.705678
0.500955, -0.469011
-1.705678, -0.838583
0.500955, -0.773868
-0.830092, 0.000000

-0.864172, -1.722774
0.500955, -0.469011
-1.722774, -0.855598
0.500955, -0.778558
-0.847106, 0.000000

-0.873552, -1.740057
0.500955, -0.469011
-1.740057, -0.872782
0.500955, -0.783248
-0.864291, 0.000000

-0.882933, -1.757528
0.500955, -0.469011
-1.757528, -0.890139
0.500955, -0.787938
-0.881648, 0.000000

-0.892313, -1.775187
0.500955, -0.469011
-1.775187, -0.907670
0.500955, -0.792628
-0.899179, 0.000000

-0.901693, -1.793033
0.500955, -0.469011
-1.793033, -0.925378
0.500955, -0.797319
-0.916887, 0.000000

-0.911073, -1.811067
0.500955, -0.469011
-1.811067, -0.943263
0.500955, -0.802009
-0.934772, 0.000000

-0.920454, -1.829288
0.500955, -0.469011
-1.829288, -0.961328
0.500955, -0.806699
-0.952837, 0.000000

-0.929834, -1.847697
0.500955, -0.469011
-1.847697, -0.979575
0.500955, -0.811389
-0.971084, 0.000000

-0.939214, -1.866294
0.500955, -0.469011
-1.866294, -0.998006
0.500955, -0.816079
-0.989515, 0.000000

-0.948594, -1.885078
0.500955, -0.469011
-1.885078, -1.016622
0.500955, -0.820769
-1.008131, 0.000000

-0.957974, -1.904050
0.500955, -0.469011
-1.904050, -1.035426
0.500955, -0.825459
-1.026934, 0.000000

-0.967355, -1.923210
0.500955, -0.469011
-1.923210, -1.054418
0.500955, -0.830149
-1.045927, 0.000000

-0.976735, -1.942557
0.500955, -0.469011
-1.942557, -1.073602
0.500955, -0.834839
-1.065111, 0.000000

-0.986115, -1.962092
0.500955, -0.469011
-1.962092, -1.092979
0.500955, -0.839530
-1.084488, 0.000000

-0.995495, -1.981814
0.500955, -0.469011
-1.981814, -1.112551
0.500955, -0.844220
-1.104060, 0.000000

-1.004875, -2.001724
0.500955, -0.469011
-2.001724, -1.132319
0.500955, -0.848910
-1.123828, 0.000000

-1.014256, -2.021821
0.500955, -0.469011
-2.021821, -1.152286
0.500955, -0.853600
-1.143795, 0.000000

-1.023636, -2.042106
0.500955, -0.469011
-2.042106, -1.172454
0.500955, -0.858290
-1.163963, 0.000000

-1.033016, -2.062579
0.500955, -0.469011
-2.062579, -1.192824
0.500955, -0.862980
-1.184333, 0.000000

-1.042396, -2.083239
0.500955, -0.469011
-2.083239, -1.213398
0.500955, -0.867670
-1.204907, 0.000000

-1.051777, -2.104087
0.500955, -0.469011
-2.104087, -1.234179
0.500955, -0.872360
-1.225687, 0.000000

-1.061157, -2.125123
0.500955, -0.469011
-2.125123, -1.255167
0.500955, -0.877050
-1.246676, 0.000000

-1.070537, -2.146346
0.500955, -0.469011
-2.146346, -1.276365
0.500955, -0.881741
-1.267874, 0.000000

-1.079917, -2.167757
0.500955, -0.469011
-2.167757, -1.297775
0.500955, -0.886431
-1.289284, 0.000000

-1.089297, -2.189355
0.500955, -0.469011
-2.189355, -1.319399
0.500955, -0.891121
-1.310908, 0.000000

-1.098678, -2.211141
0.500955, -0.469011
-2.211141, -1.341238
0.500955, -0.895811
-1.332747, 0.000000

-1.108058, -2.233115
