1.87645051708776, 1.4446516804365435
3.613129036796641, 1.874883425953591
6.332388261468491, 1.3381156441889352
8.810604414433513, 1.2499932910543268
1.2326032700155767, 3.0796347468874883
3.9685794939263705, 3.5193538430874436
6.908765676215629, 3.1311117366614827
9.460598323114995, 3.6718646885683475
1.8668896428496695, 5.087234519800745
3.7171975177175347, 5.1628888492249345
6.571971453235251, 5.466570350470102
9.207949291704695, 5.687358979470721
1.8722651034506963, 7.810310799464238
3.892707683027048, 7.688002428924378
6.928053601294261, 7.69425932273778
9.092973221394903, 7.258223728748506
1.1376051907156899, 9.115408654220074
3.882152287908043, 9.535952022017087
6.516455956683209, 9.944834010697752
9.45585310438826, 9.594979601709541

1.8716681216846554, 1.435954016228892
3.6077588673466523, 1.8833965918404103
6.340575930873807, 1.343803649372353
8.817692309583894, 1.2428931575362527
1.241816334938742, 3.0757234356793934
3.976800364759772, 3.5137276205088317
6.913755033701524, 3.1224151190199367
9.469861792881934, 3.6680164185528326
1.863404862532012, 5.096569305038237
3.7128230045342234, 5.171823767910921
6.581703475997425, 5.46891041227071
9.19953259280934, 5.682021539973424
1.8624659372939343, 7.808285951041954
3.8939749903257517, 7.67813075368486
6.91846838797809, 7.697051481481334
9.087050229282196, 7.266201241060651
1.1465863854075293, 9.119729651957938
3.872880832961745, 9.532137723220204
6.517147747967077, 9.935001883899712
9.447054938626355, 9.59969621781658

1.8669655499467832, 1.4273818366226638
3.602308906060308, 1.8920159691585685
6.348844911056327, 1.3492769542706646
8.82478009765255, 1.235696287439808
1.2510291927978638, 3.0717663019057775
3.9849321055561893, 3.5081003051783752
6.918730279378491, 3.1136476154525496
9.479198480199155, 3.6641831714571746
1.859995871032633, 5.105856536538977
3.70838298639837, 5.180617545645778
6.5914531288975216, 5.47125957047237
9.191106545042693, 5.67681989543319
1.8526076294259974, 7.806482004200236
3.895172808161563, 7.668343771002271
6.908914018165053, 7.699833043721491
9.081126956296163, 7.274024289690168
1.1555810159883062, 9.123873451231688
3.8635847156794276, 9.528249785977174
6.5178167013375266, 9.92544865451523
9.438319336472164, 9.604470561952683

1.8623422095155169, 1.4189353326379701
3.5967821545263656, 1.9007461734086613
6.357193622969573, 1.3545481167783717
8.831869251224736, 1.2283969031386845
1.2602407716915065, 3.0677615267795995
3.992972799599951, 3.502460462837808
6.923690130003718, 3.10480504091265
9.48860811849035, 3.66036500255369
1.8566631043405273, 5.1150976186486465
3.70387689625307, 5.189277905987076
6.601220884641392, 5.473618811177264
9.182671897065394, 5.671747577952589
1.842690206996552, 7.804902294538762
3.8963022597309442, 7.658639148855097
6.899390503824667, 7.702605109638402
9.07520273544223, 7.281699541575047
1.1645934067137556, 9.127835651032987
3.854263678159795, 9.524288993215475
6.5184663462176555, 9.916163917434368
9.429639352195812, 9.60931003653511

1.8577975191377087, 1.4106146527199492
3.591181728732506, 1.909591916641147
6.365620702924991, 1.3596295906385825
8.838961266297995, 1.2209889011044917
1.2694500497865997, 3.0637072951555155
4.000920400064206, 3.4967969228911016
6.928633256369327, 3.0958830932752472
9.498090461284427, 3.6565619155855282
1.8534070456800638, 5.124293935795826
3.699304095055859, 5.197812275111721
6.61100724033334, 5.475989092967429
9.174229292043595, 5.6667985112703
1.8327137816879253, 7.803550248649437
3.8973668028408426, 7.649014611887942
6.889895498030884, 7.705368765394576
9.069276958848137, 7.289233316404946
1.1736276399772039, 9.131611901296882
3.8449174085988753, 9.520256090251362
6.519100032025384, 9.907137485101554
9.421008243942063, 9.614222257266128

1.8533309074282565, 1.402419905591066
3.5855108654037915, 1.9185580107375475
6.374124999320288, 1.3645336893217377
8.846057663030637, 1.2134658295771241
1.2786560577248252, 3.0596017941910114
4.008772719815192, 3.4910987550057806
6.933558281208038, 3.0868773451917213
9.50764528340381, 3.6527738641062575
1.850228224568606, 5.133446852418977
3.694663876378286, 5.206227801773695
6.620812719150055, 5.478371346936379
